ID;Genre;Senior;Enfants;Anciennete;Multi-lignes;Service Internet;Autres Services;Partenaire;Contrat;Facturation electronique;Mode de paiement;charges mensuelles;Charges totales;Desabonnement
3761;Homme;0;Non;3;Non;Fibre optique;Oui;Non;Mensuel;Oui;Carte bancaire;73,6;232,5;Non
3762;Femme;0;Non;72;Oui;DSL;Oui;Oui;Bisannuel;Oui;Carte bancaire;82,65;5919,35;Non
3763;Homme;0;Non;15;Oui;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;49;749,25;Non
3764;Homme;0;Non;4;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;80,35;307,4;Oui
3765;Femme;0;Non;11;Oui;Non;Oui;Non;Annuel;Non;Cheque electronique;25,2;245,15;Non
3766;Femme;0;Non;5;Oui;Non;Oui;Non;Mensuel;Non;Cheque papier;25,45;134,75;Non
3767;Femme;1;Non;1;Non;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;55,8;55,8;Oui
3768;Homme;0;Non;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Carte bancaire;110,9;8240,85;Non
3769;Femme;0;Non;55;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;77,75;4266,4;Non
3771;Femme;0;Non;57;Non;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;19,9;1115,6;Non
3772;Homme;0;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;79,05;79,05;Oui
3773;Homme;0;Non;1;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;95;95;Oui
3775;Homme;1;Oui;52;Oui;DSL;Oui;Oui;Annuel;Oui;Cheque electronique;80,85;4079,55;Non
3776;Homme;1;Non;41;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;98,4;4187,75;Oui
3777;Homme;0;Non;43;Non;DSL;Oui;Oui;Annuel;Oui;Cheque papier;56,35;2391,15;Non
3778;Femme;0;Oui;47;Non;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;19,3;890,5;Non
3780;Homme;1;Oui;66;Oui;DSL;Oui;Oui;Bisannuel;Non;Carte bancaire;79,4;5154,6;Oui
3781;Homme;0;Oui;55;Non;DSL;Oui;Oui;Bisannuel;Oui;Carte bancaire;55,25;3119,9;Non
3782;Homme;0;Non;29;Non;Non;Oui;Non;Annuel;Non;Cheque papier;19,1;529,5;Non
3783;Femme;0;Oui;12;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;84,05;966,55;Non
3784;Femme;0;Non;66;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;105,2;6936,85;Non
3785;Homme;1;Non;35;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;101,4;3496,3;Oui
3786;Homme;1;Non;10;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;89,8;914,3;Oui
3787;Homme;0;Oui;27;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Virement bancaire;75,75;1929;Non
3788;Femme;0;Non;58;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;95,3;5817,7;Non
3791;Homme;0;Non;2;Non;Non;Oui;Non;Annuel;Non;Carte bancaire;19,3;28,3;Oui
3792;Homme;0;Non;6;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;69,1;435;Non
3793;Femme;1;Non;26;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;91,25;2351,8;Oui
3794;Femme;0;Non;9;Non;Non;Oui;Non;Mensuel;Non;Cheque papier;20,25;186,15;Non
3795;Homme;0;Non;8;Non;DSL;Oui;Oui;Mensuel;Oui;Cheque papier;54,75;445,85;Non
3796;Homme;0;Non;12;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;81,45;912;Non
3797;Femme;0;Non;15;Oui;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;49,1;679,55;Oui
3798;Homme;0;Non;43;Oui;DSL;Oui;Oui;Annuel;Oui;Cheque electronique;80,2;3581,6;Non
3799;Homme;0;Non;42;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;100,3;4222,95;Non
3800;Femme;0;Non;31;Oui;DSL;Oui;Non;Mensuel;Non;Carte bancaire;65,25;1994,3;Oui
3802;Femme;1;Non;18;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;85,45;1505,85;Oui
3803;Homme;0;Non;1;Non;Non;Oui;Non;Mensuel;Non;Cheque papier;20;20;Non
3804;Homme;0;Non;61;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Cheque electronique;94,1;5638,3;Oui
3805;Homme;0;Non;10;Oui;Fibre optique;Oui;Non;Mensuel;Non;Cheque electronique;79,85;797,25;Non
3806;Homme;1;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;71,65;71,65;Oui
3807;Femme;1;Non;18;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;73,55;1359,45;Non
3808;Homme;0;Non;24;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;104,65;2542,45;Oui
3809;Femme;0;Oui;3;Non;Non;Oui;Oui;Mensuel;Non;Cheque papier;19,3;54,7;Non
3810;Homme;0;Non;50;Non;Non;Oui;Non;Annuel;Non;Carte bancaire;20,15;989,05;Non
3811;Homme;0;Oui;1;Non;DSL;Oui;Oui;Mensuel;Non;Cheque electronique;44,55;44,55;Non
3812;Homme;0;Non;2;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;54,45;87,3;Non
3813;Homme;0;Non;17;Non;Non;Oui;Non;Annuel;Oui;Virement bancaire;19,65;351,55;Non
3814;Homme;0;Oui;69;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Cheque electronique;105;7297,75;Non
3815;Homme;0;Non;72;Oui;DSL;Oui;Oui;Bisannuel;Oui;Carte bancaire;88,7;6301,7;Non
3818;Femme;0;Non;53;Non;Non;Oui;Non;Bisannuel;Non;Cheque papier;20,25;1048,45;Non
3819;Femme;0;Non;58;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Carte bancaire;109,1;6393,65;Non
3820;Homme;0;Non;46;Non;DSL;Non;Non;Annuel;Oui;Virement bancaire;30,75;1489,3;Non
3821;Homme;1;Non;72;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;112,9;8061,5;Non
3822;Femme;1;Non;1;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;74,2;74,2;Oui
3823;Femme;0;Oui;6;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque papier;94,05;518,75;Non
3824;Homme;0;Non;72;Oui;DSL;Oui;Oui;Bisannuel;Non;Virement bancaire;78,85;5763,15;Non
3825;Homme;0;Non;4;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;55,3;238,5;Non
3826;Femme;0;Oui;52;Non;Non;Oui;Oui;Bisannuel;Non;Cheque papier;19,35;1031,7;Non
3827;Homme;0;Oui;0;Oui;Non;Oui;Oui;Bisannuel;Non;Cheque papier;25,35;;Non
3829;Femme;0;Non;65;Non;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;19,35;1319,95;Non
3830;Homme;1;Non;43;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;101;4388,4;Oui
3831;Homme;0;Non;4;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;100,2;420,2;Oui
3832;Homme;1;Non;25;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Cheque electronique;89,05;2177,45;Oui
3833;Femme;0;Non;51;Oui;DSL;Oui;Oui;Annuel;Oui;Carte bancaire;78,65;3950,85;Non
3834;Homme;0;Non;12;Oui;DSL;Oui;Non;Mensuel;Non;Virement bancaire;74,75;827,05;Non
3836;Femme;0;Oui;24;Non;Non;Oui;Oui;Annuel;Non;Cheque papier;19,9;533,5;Non
3837;Femme;0;Non;64;Oui;DSL;Oui;Oui;Annuel;Non;Virement bancaire;58,35;3756,45;Non
3838;Femme;0;Non;4;Non;Fibre optique;Oui;Non;Annuel;Oui;Cheque electronique;105,65;443,9;Oui
3839;Femme;0;Non;26;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Virement bancaire;100,5;2599,95;Non
3840;Femme;0;Oui;15;Non;Non;Oui;Oui;Mensuel;Non;Cheque papier;20,05;284,3;Non
3841;Homme;1;Non;64;Oui;Non;Oui;Oui;Bisannuel;Non;Carte bancaire;25,65;1740,8;Non
3842;Homme;1;Non;36;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;96,5;3436,1;Oui
3843;Femme;0;Non;27;Oui;Fibre optique;Oui;Oui;Mensuel;Non;Carte bancaire;95;2462,55;Non
3847;Femme;0;Oui;8;Non;DSL;Oui;Oui;Mensuel;Oui;Cheque electronique;45,45;411,75;Non
3848;Homme;0;Non;10;Non;Non;Oui;Non;Mensuel;Oui;Carte bancaire;20;198,6;Non
3849;Femme;0;Non;2;Non;DSL;Oui;Non;Mensuel;Non;Cheque papier;49,2;103,7;Non
3850;Femme;0;Non;58;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Virement bancaire;109,45;6144,55;Oui
3851;Homme;0;Non;51;Non;DSL;Oui;Oui;Bisannuel;Oui;Carte bancaire;83,25;4089,45;Non
3852;Femme;0;Oui;46;Non;Non;Oui;Oui;Bisannuel;Oui;Cheque papier;19,25;864,2;Non
3853;Homme;0;Non;1;Non;Non;Oui;Non;Mensuel;Oui;Virement bancaire;19,65;19,65;Non
3854;Homme;0;Non;46;Oui;Fibre optique;Oui;Non;Mensuel;Non;Virement bancaire;72,8;3249,4;Non
3857;Homme;0;Non;61;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;114,1;7132,15;Non
3858;Homme;0;Non;5;Non;Non;Oui;Non;Mensuel;Non;Virement bancaire;20,65;93,55;Non
3860;Femme;0;Non;54;Oui;Fibre optique;Oui;Non;Annuel;Oui;Virement bancaire;94,75;5121,75;Non
3861;Homme;0;Oui;19;Non;DSL;Non;Non;Mensuel;Oui;Carte bancaire;25,35;566,1;Non
3862;Femme;0;Oui;26;Non;Fibre optique;Oui;Non;Bisannuel;Oui;Cheque electronique;105,45;2715,3;Non
3863;Homme;0;Oui;70;Oui;Non;Oui;Oui;Bisannuel;Non;Cheque papier;25,4;1782,05;Non
3864;Homme;0;Non;17;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;102,55;1742,5;Non
3865;Femme;0;Non;30;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;100,2;2983,8;Oui
3866;Femme;0;Oui;1;Oui;Non;Oui;Non;Mensuel;Non;Cheque papier;24;24;Non
3867;Femme;0;Oui;19;Oui;Non;Oui;Oui;Bisannuel;Non;Cheque papier;25,6;485,9;Non
3868;Femme;0;Non;26;Non;DSL;Oui;Oui;Bisannuel;Oui;Carte bancaire;73,5;1905,7;Non
3869;Femme;0;Oui;21;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Virement bancaire;74,05;1565,7;Oui
3870;Homme;0;Non;50;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Cheque electronique;98,25;4858,7;Non
3871;Femme;0;Non;68;Non;DSL;Non;Oui;Annuel;Oui;Cheque electronique;54,4;3723,65;Non
3872;Homme;0;Non;3;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Virement bancaire;101,55;298,35;Oui
3873;Homme;0;Oui;9;Non;Fibre optique;Oui;Oui;Mensuel;Non;Cheque electronique;103,1;970,45;Non
3874;Femme;0;Oui;51;Non;DSL;Non;Oui;Bisannuel;Non;Virement bancaire;34,2;1782;Non
3875;Femme;0;Non;9;Non;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;43,75;405,7;Non
3876;Homme;1;Oui;41;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Cheque electronique;111,95;4534,9;Oui
3877;Homme;0;Non;22;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;100,65;2415,95;Non
3878;Femme;0;Oui;21;Non;DSL;Non;Oui;Annuel;Oui;Cheque electronique;55,95;1157,05;Oui
3879;Homme;0;Oui;71;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Virement bancaire;116,05;8297,5;Non
3880;Homme;0;Non;1;Non;DSL;Oui;Non;Mensuel;Non;Cheque electronique;45,75;45,75;Oui
3881;Homme;0;Oui;26;Oui;DSL;Oui;Oui;Annuel;Oui;Carte bancaire;82;2083,1;Non
3882;Homme;0;Non;71;Oui;DSL;Oui;Oui;Bisannuel;Non;Virement bancaire;65,15;4681,75;Non
3883;Homme;0;Non;4;Non;DSL;Oui;Non;Mensuel;Oui;Carte bancaire;44,8;176,2;Non
3884;Femme;0;Non;12;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;79,8;1001,2;Non
3885;Femme;0;Non;18;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;88,85;1594,75;Non
3886;Femme;0;Non;3;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;74,95;212,4;Non
3887;Femme;1;Non;72;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Virement bancaire;106,85;7677,4;Non
3888;Homme;0;Non;11;Non;Fibre optique;Oui;Non;Mensuel;Non;Cheque electronique;74,95;815,5;Oui
3889;Femme;0;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Non;Carte bancaire;80,15;80,15;Oui
3890;Homme;0;Non;13;Non;Non;Oui;Non;Annuel;Non;Carte bancaire;19,3;259,65;Non
3891;Femme;0;Non;72;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Cheque electronique;109,25;8109,8;Oui
3892;Homme;0;Non;42;Oui;DSL;Oui;Oui;Annuel;Non;Carte bancaire;56,1;2386,85;Non
3894;Femme;1;Non;7;Non;DSL;Oui;Non;Mensuel;Oui;Cheque papier;51,3;419,35;Non
3895;Femme;0;Non;68;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Cheque papier;118,6;7990,05;Non
3896;Homme;0;Oui;56;Oui;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;24,15;1402,25;Non
3897;Femme;0;Oui;38;Non;Non;Oui;Oui;Annuel;Non;Cheque papier;20,3;749,35;Non
3898;Femme;0;Oui;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Cheque electronique;115,5;8425,15;Non
3899;Femme;0;Non;48;Oui;Non;Oui;Non;Annuel;Non;Carte bancaire;25,05;1171,5;Non
3900;Femme;1;Non;52;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;109,1;5647,95;Non
3902;Homme;0;Non;67;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Virement bancaire;111,3;7567,2;Non
3903;Femme;0;Non;1;Non;DSL;Non;Non;Mensuel;Non;Cheque papier;29,9;29,9;Non
3904;Homme;0;Non;53;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque papier;80,6;4348,1;Non
3905;Homme;0;Oui;34;Non;Non;Oui;Oui;Mensuel;Non;Cheque papier;20,8;635,9;Non
3906;Femme;0;Non;3;Non;DSL;Non;Non;Mensuel;Non;Carte bancaire;35,2;108,95;Oui
3907;Femme;0;Non;1;Non;Fibre optique;Oui;Oui;Mensuel;Non;Cheque electronique;78,8;78,8;Oui
3908;Homme;0;Non;19;Non;Fibre optique;Oui;Non;Mensuel;Non;Cheque papier;89,95;1682,4;Non
3909;Femme;1;Non;60;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Virement bancaire;116,05;6925,9;Non
3910;Homme;0;Non;11;Non;Non;Oui;Non;Bisannuel;Non;Carte bancaire;19,55;223,15;Non
3911;Femme;0;Non;47;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;106,4;5127,95;Oui
3912;Homme;0;Non;18;Non;DSL;Oui;Non;Mensuel;Non;Cheque electronique;49,4;874,8;Oui
3913;Femme;0;Oui;60;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Carte bancaire;115,25;6758,45;Non
3914;Homme;0;Non;72;Oui;Non;Oui;Oui;Bisannuel;Non;Carte bancaire;24,8;1874,3;Non
3915;Homme;0;Non;39;Non;Non;Oui;Non;Annuel;Non;Cheque papier;19,9;791,15;Non
3917;Homme;0;Oui;2;Non;Fibre optique;Oui;Oui;Mensuel;Non;Cheque papier;69,95;143,9;Non
3918;Homme;1;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Non;Cheque electronique;69,1;69,1;Oui
3919;Homme;0;Oui;20;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;90,2;1776,55;Oui
3920;Femme;0;Non;6;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Virement bancaire;93,55;536,4;Oui
3921;Homme;0;Non;71;Oui;Fibre optique;Oui;Non;Bisannuel;Oui;Carte bancaire;86,4;6172;Non
3922;Femme;0;Non;24;Oui;DSL;Oui;Oui;Mensuel;Non;Cheque papier;66,3;1559,45;Non
3923;Homme;1;Non;67;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;94,65;6079;Non
3924;Homme;0;Non;1;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque papier;80,85;80,85;Oui
3925;Femme;0;Oui;48;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Cheque papier;82,05;4029,95;Oui
3926;Femme;0;Non;37;Oui;DSL;Oui;Oui;Annuel;Non;Cheque papier;72,1;2658,4;Non
3928;Homme;0;Non;3;Non;Non;Oui;Oui;Mensuel;Oui;Carte bancaire;20,55;51,15;Oui
3929;Femme;0;Non;18;Non;Fibre optique;Oui;Oui;Mensuel;Oui;Carte bancaire;95,95;1745,5;Non
3931;Femme;0;Oui;67;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Cheque electronique;109,4;7281,6;Non
3932;Femme;0;Non;25;Non;DSL;Oui;Oui;Mensuel;Oui;Cheque papier;71,05;1837,7;Non
3933;Femme;1;Non;2;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;78,55;149,55;Oui
3934;Homme;0;Non;9;Non;Non;Oui;Non;Mensuel;Non;Carte bancaire;19,7;180,7;Non
3935;Femme;0;Oui;10;Non;DSL;Non;Non;Annuel;Non;Cheque papier;40,25;411,45;Non
3936;Femme;0;Non;70;Non;Non;Oui;Oui;Bisannuel;Non;Carte bancaire;19,85;1328,35;Non
3937;Homme;0;Non;9;Non;DSL;Oui;Non;Mensuel;Oui;Virement bancaire;68,25;576,95;Non
3940;Femme;0;Oui;1;Non;Fibre optique;Oui;Non;Mensuel;Non;Cheque electronique;78,65;78,65;Oui
3941;Homme;0;Non;19;Non;DSL;Non;Non;Mensuel;Oui;Virement bancaire;25,15;468,35;Non
3942;Homme;0;Oui;7;Non;Non;Oui;Oui;Mensuel;Oui;Virement bancaire;20,25;174,7;Non
3943;Homme;0;Non;1;Non;DSL;Oui;Non;Mensuel;Oui;Cheque electronique;42,9;42,9;Oui
3945;Femme;0;Oui;9;Non;Non;Oui;Oui;Annuel;Non;Cheque papier;20,25;172,35;Non
3946;Femme;0;Non;3;Non;DSL;Non;Non;Mensuel;Non;Cheque papier;34,25;139,35;Oui
3948;Femme;0;Non;5;Non;DSL;Oui;Non;Mensuel;Non;Carte bancaire;55,8;300,4;Non
3949;Femme;0;Oui;56;Non;Fibre optique;Oui;Oui;Annuel;Non;Virement bancaire;88,9;4968;Non
3950;Femme;0;Oui;18;Oui;DSL;Oui;Non;Mensuel;Non;Cheque papier;57,65;992,7;Non
3951;Homme;1;Non;49;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;96,2;4718,25;Oui
3952;Homme;0;Non;70;Oui;DSL;Oui;Oui;Bisannuel;Non;Cheque papier;79,15;5536,5;Non
3953;Femme;0;Non;72;Oui;Fibre optique;Oui;Non;Bisannuel;Oui;Carte bancaire;108,05;7806,6;Non
3954;Femme;1;Non;6;Non;Fibre optique;Oui;Non;Mensuel;Non;Cheque electronique;74,4;434,1;Oui
3956;Homme;0;Non;29;Non;DSL;Non;Oui;Mensuel;Oui;Cheque electronique;45,9;1332,4;Non
3957;Femme;0;Non;6;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;105,3;545,2;Oui
3958;Homme;0;Non;63;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Cheque electronique;102,6;6296,75;Non
3959;Homme;0;Non;16;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Virement bancaire;73,85;1284,2;Oui
3960;Homme;0;Non;59;Non;DSL;Oui;Non;Annuel;Oui;Virement bancaire;61,35;3645,5;Non
3961;Femme;0;Non;3;Non;DSL;Oui;Non;Mensuel;Non;Cheque electronique;57,55;161,45;Non
3962;Femme;0;Non;8;Non;DSL;Non;Non;Mensuel;Oui;Cheque papier;29,25;226,95;Non
3963;Femme;1;Non;7;Oui;Fibre optique;Oui;Oui;Mensuel;Oui;Cheque electronique;84,55;646,85;Oui
3964;Femme;0;Non;68;Non;Non;Oui;Non;Bisannuel;Non;Carte bancaire;19,6;1441,65;Non
3965;Femme;0;Oui;68;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Carte bancaire;111,75;7511,3;Non
3966;Femme;1;Non;52;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Cheque electronique;106,5;5621,85;Non
3967;Homme;0;Oui;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Carte bancaire;107,7;7919,8;Non
3968;Femme;0;Non;32;Non;Non;Oui;Oui;Annuel;Non;Cheque papier;19,3;593,2;Non
3969;Femme;0;Non;72;Non;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;20,05;1423,65;Non
3971;Homme;0;Oui;42;Non;DSL;Oui;Oui;Annuel;Non;Carte bancaire;63,7;2763,35;Non
3973;Homme;0;Non;45;Non;DSL;Oui;Non;Mensuel;Oui;Virement bancaire;50,9;2298,55;Non
3974;Femme;0;Oui;43;Non;DSL;Non;Oui;Annuel;Oui;Carte bancaire;60,4;2640,55;Non
3975;Homme;0;Non;37;Oui;DSL;Oui;Oui;Annuel;Non;Cheque papier;79,25;2911,8;Non
3976;Femme;1;Non;20;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Carte bancaire;85,8;1727,5;Oui
3978;Homme;0;Non;63;Non;Fibre optique;Oui;Oui;Bisannuel;Oui;Carte bancaire;110,1;6705,7;Non
3979;Homme;0;Non;3;Non;Fibre optique;Oui;Non;Mensuel;Non;Cheque papier;90,7;237,65;Non
3980;Homme;0;Oui;66;Oui;Non;Oui;Oui;Bisannuel;Oui;Carte bancaire;25,3;1672,35;Non
3981;Homme;0;Non;28;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;105,7;2979,5;Oui
3982;Femme;1;Non;8;Oui;Fibre optique;Oui;Non;Mensuel;Non;Cheque electronique;85,2;695,75;Non
3983;Homme;0;Oui;71;Oui;Non;Oui;Non;Bisannuel;Non;Cheque papier;24,35;1654,6;Non
3984;Homme;0;Non;1;Non;DSL;Non;Non;Mensuel;Oui;Cheque electronique;24,25;24,25;Oui
3985;Femme;0;Oui;72;Oui;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;25,1;1857,85;Non
3986;Homme;1;Non;16;Non;DSL;Oui;Oui;Mensuel;Oui;Virement bancaire;54,55;825,1;Non
3987;Homme;0;Non;66;Oui;Fibre optique;Oui;Oui;Bisannuel;Non;Cheque papier;96,6;6424,25;Non
3988;Femme;0;Non;11;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;76,5;837,95;Oui
3989;Homme;0;Non;51;Oui;DSL;Oui;Non;Annuel;Oui;Carte bancaire;81,15;4126,2;Non
3990;Femme;0;Oui;8;Non;DSL;Non;Non;Mensuel;Oui;Cheque electronique;38,5;330,8;Non
3992;Femme;0;Non;4;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;93,5;362,2;Oui
3993;Femme;0;Non;70;Oui;DSL;Oui;Non;Bisannuel;Non;Cheque papier;84,7;5991,05;Non
3994;Femme;0;Oui;70;Oui;DSL;Oui;Non;Bisannuel;Non;Cheque electronique;66;4891,5;Non
3995;Femme;1;Non;54;Oui;Fibre optique;Oui;Oui;Annuel;Oui;Carte bancaire;101,5;5373,1;Oui
3997;Homme;0;Non;24;Non;Non;Oui;Non;Bisannuel;Non;Cheque papier;20,75;487,05;Non
3998;Femme;0;Non;69;Non;DSL;Oui;Oui;Bisannuel;Oui;Carte bancaire;61,45;4131,2;Non
3999;Homme;0;Oui;42;Non;DSL;Oui;Oui;Mensuel;Non;Cheque papier;54,5;2301,15;Non
4000;Femme;1;Non;2;Non;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;69,6;131,65;Oui
4001;Femme;1;Non;39;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;99,75;4036;Non
4002;Homme;0;Oui;45;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Virement bancaire;109,75;4900,65;Non
4003;Homme;0;Oui;72;Oui;DSL;Oui;Oui;Bisannuel;Oui;Virement bancaire;80,85;5727,45;Non
4004;Femme;0;Non;38;Non;Non;Oui;Non;Bisannuel;Non;Cheque papier;20,3;743,05;Non
4005;Homme;0;Non;72;Oui;DSL;Oui;Oui;Bisannuel;Oui;Virement bancaire;67,8;4804,65;Non
4006;Homme;0;Non;1;Oui;Non;Oui;Non;Mensuel;Oui;Cheque papier;24,05;24,05;Oui
4007;Homme;0;Oui;72;Non;Non;Oui;Oui;Bisannuel;Oui;Carte bancaire;19,8;1414,65;Non
4008;Homme;0;Non;55;Oui;Non;Oui;Oui;Bisannuel;Non;Virement bancaire;25,7;1443,65;Non
4010;Homme;0;Non;63;Non;DSL;Oui;Non;Bisannuel;Oui;Virement bancaire;86,7;5309,5;Non
4011;Femme;0;Non;1;Non;Non;Oui;Non;Mensuel;Non;Cheque papier;20,4;20,4;Non
4012;Femme;0;Oui;23;Non;Non;Oui;Oui;Bisannuel;Oui;Cheque papier;19,65;451,55;Non
4013;Femme;0;Non;1;Non;DSL;Oui;Non;Mensuel;Non;Cheque electronique;50,55;50,55;Oui
4014;Femme;0;Non;2;Oui;DSL;Oui;Non;Mensuel;Oui;Cheque papier;54,35;117,05;Non
4015;Femme;1;Non;52;Oui;Fibre optique;Oui;Non;Mensuel;Non;Carte bancaire;108,1;5839,3;Non
4017;Femme;0;Non;1;Non;DSL;Oui;Non;Mensuel;Non;Cheque papier;45,35;45,35;Non
4018;Femme;0;Non;28;Oui;DSL;Oui;Non;Annuel;Non;Cheque papier;59;1654,45;Non
4019;Femme;0;Oui;7;Non;DSL;Oui;Oui;Annuel;Non;Cheque electronique;69,45;477,05;Non
4020;Homme;0;Non;14;Oui;Fibre optique;Oui;Non;Mensuel;Oui;Cheque electronique;100,55;1415,55;Oui
4021;Homme;1;Non;72;Non;DSL;Non;Oui;Bisannuel;Oui;Carte bancaire;64,95;4546;Non
4022;Femme;0;Oui;1;Non;Non;Oui;Oui;Mensuel;Oui;Cheque papier;20,5;20,5;Oui
4023;Femme;0;Non;10;Non;Non;Oui;Non;Mensuel;Non;Cheque papier;18,85;163,2;Non
4024;Homme;0;Non;42;Non;Non;Oui;Non;Annuel;Non;Virement bancaire;19,8;849,9;Non
4026;Homme;0;Non;4;Non;Fibre optique;Oui;Non;Mensuel;Oui;Virement bancaire;74,8;321,9;Oui
4027;Homme;0;Oui;72;Oui;Fibre optique;Oui;Oui;Bisannuel;Oui;Carte bancaire;114,3;8058,55;Non
4028;Femme;0;Non;20;Non;DSL;Non;Oui;Mensuel;Oui;Cheque electronique;24,45;482,8;Oui
